"Sequence No." "V" "D" "air density" "Humidity" "I" "S_a" "S_b" "y (% relative to rated power)"
"8051" 4.799947 324.5579 1.25582870140107 98.372543 0.0630414252490705 0.402591722829925 0.0294984409033027 2.88666666666667
"8052" 4.086113 337.8992 1.25388792953582 98.76789 0.166703980041668 0.372858702386401 0.185821352897617 4.56666666666667
"8053" 3.802286 336.235 1.25413022724248 98.732978 0.0875939106106169 0.678982078458618 0.103589214423558 3.30333333333333
"8054" 4.295824 340.8219 1.25297358612916 98.763525 0.0841324970482962 0.404316594291591 0.339041864325055 3.85666666666667
"8055" 4.226054 30.03816 1.24222663306526 74.767832 0.0660901872053694 0.402458131433633 0.168127755075448 6.75666666666667
"8056" 5.02358 40.43346 1.23840535454118 64.089521 0.0597088928612663 0.125651872287449 0.105402089653686 9.37333333333333
"8057" 5.118291 38.29428 1.23868893623939 64.395603 0.0725247548449277 0.148962102459783 0.122694281964373 5.27
"8058" 5.023131 39.34462 1.23607620734198 59.516164 0.0731673133748652 0.152888892979426 0.0266398709932833 3.15
"8059" 5.158068 41.15523 1.23370012752701 61.059263 0.0880699711597443 0.285096984492535 0.0606657355525653 9.86666666666667
"8060" 5.870074 42.72067 1.23146265896792 61.4921 0.0555155182030073 0.239516856179099 0.0549460093271618 11.4466666666667
"8061" 5.621789 45.15421 1.22916844088706 62.602758 0.0829598727380199 0.359381338971432 0.0536320849019444 10.8133333333333
"8062" 5.320816 43.4947 1.22766636139269 61.762474 0.0770641758707687 0.289231086180919 0.0235280993373092 10.9733333333333
"8063" 5.586824 37.81001 1.22706319257506 61.056287 0.0744628969876266 0.0605041885254157 0.0281804535428624 12.4666666666667
"8064" 7.320518 32.18175 1.22775131043449 63.158782 0.0452451998615399 0.0517407027164035 0.134347923159287 22.1433333333333
"8065" 7.435566 30.01461 1.23376060304755 68.131255 0.0358146373793199 0.138366498348502 0.101982771364852 17.1966666666667
"8066" 7.867049 32.52374 1.23977005882593 86.21997 0.0313831526916891 0.134510513579525 0.173732901245788 28.76
"8067" 7.933884 35.30709 1.2389652442335 86.080714 0.0361729135439843 0.0525821523608603 0.0952948795200927 29.8466666666667
"8068" 8.05445 34.82021 1.23789999146197 85.365206 0.0281018319065858 0.130565944578312 0.0349812726709239 32.35
"8069" 8.246806 33.72696 1.23781895004627 85.762336 0.0364132610855645 0.130746146855908 0.0879052072941496 33.34
"8070" 8.381133 33.81288 1.23848102889449 86.588339 0.049718719414189 0.122179645413974 0.122414012020325 37.3966666666667
"8071" 8.568004 32.89763 1.23924609784947 87.99754 0.0372015582625778 0.125425090146272 0.128717094304377 38.45
"8072" 8.742942 34.84719 1.23974330034302 89.253799 0.0355960842471562 0.130737346366107 0.130679317501606 39.7066666666667
"8073" 8.620773 36.21257 1.24032954176173 89.983394 0.044227136012049 0.112051284610978 0.0935747738353617 42.82
"8074" 8.463959 38.66834 1.24123850824349 90.634037 0.0529592239281877 0.113074682394365 0.0937656935374336 38.8633333333333
"8075" 8.046125 39.43196 1.24183018751924 90.997645 0.0534691544066243 0.197096178048377 0.108776774610364 36.89
"8076" 7.79003 40.16299 1.24246984127259 91.801828 0.0587634579070941 0.258035523158701 0.0730640733326788 34.9
"8077" 7.608307 42.30892 1.24318173511154 92.204115 0.0576163790446416 0.394451468030026 0.0891355418909831 33.8333333333333
"8078" 7.395517 42.44353 1.24351295696564 92.482028 0.0717875031590084 0.459325440462294 0.0821327447270322 31.9133333333333
"8079" 7.569332 42.74682 1.24387864393644 93.036464 0.0770955217712739 0.462207844567385 0.0849858585475276 28.4166666666667
"8080" 6.976432 44.64915 1.24414374516462 93.713492 0.0763762049139159 0.521807320136882 0.0465740614588286 28.92
"8081" 7.504278 46.38741 1.24407443300206 94.476411 0.0811288707587858 0.452569326834579 0.0745800460191334 28.95
"8082" 7.847161 47.51517 1.24387883514549 94.93603 0.070318080640884 0.368277048999311 0.105551884793714 28.7266666666667
"8083" 8.329888 50.70865 1.24329786238776 95.357362 0.0494603168734081 0.338560413654704 0.177046213562622 28.6333333333333
"8084" 8.340378 52.66201 1.24331286440976 95.491856 0.0401499548341814 0.446174360970599 0.158975922852676 27.4433333333333
"8085" 8.367179 55.09686 1.24244089644422 95.766 0.0383701245067185 0.385159586717601 0.195585994846184 29.19
"8086" 8.178865 56.90676 1.24197758580419 95.644794 0.0344776200609742 0.40802010844544 0.212283884222771 34.25
"8087" 8.554884 57.16172 1.24136518653352 95.552356 0.0429497816685767 0.373838339455968 0.235974895847398 31.1033333333333
"8088" 8.916261 58.37752 1.2399598448759 94.674186 0.0408069705451646 0.193257352670464 0.246497331611766 43.3066666666667
"8089" 9.20984 57.63872 1.24002427864981 93.812079 0.0402443256343216 0.124653172811545 0.228514456460514 50.6033333333333
"8090" 8.547667 59.82238 1.24004277832595 93.125929 0.0530530611452224 0.353850937342287 0.155452903886491 47.3933333333333
"8091" 8.351653 61.96495 1.24002953669312 91.823053 0.0700551615350877 0.429811692967372 0.146419252343477 37.04
"8092" 8.697456 65.39495 1.24045894704288 91.860147 0.0649127744940589 0.13708142505251 0.183905490785363 24.87
"8093" 8.147744 68.60305 1.24045121020392 91.023919 0.0885683448080843 0.252678915479357 0.110885560650603 22.1533333333333
"8094" 7.329773 72.78052 1.24034286598866 90.220244 0.0806686782796684 0.431452164824031 0.113007964786443 30.4
"8095" 7.100157 71.40897 1.24071715848256 89.438479 0.0897795499451632 0.466510601204745 0.158897946847733 38.8633333333333
"8096" 7.810223 69.17955 1.24003199250096 87.989008 0.106155394026521 0.434597547879954 0.166203709118598 44.88
"8097" 8.109031 69.30923 1.23809573110705 85.491962 0.0871435563632696 0.409431899750465 0.174906117936354 47.4766666666667
"8098" 8.162665 70.45582 1.23727029765803 83.639805 0.0782157175383285 0.409633497528362 0.18392732744945 48.0933333333333
"8099" 7.772836 71.28574 1.23686501140953 82.4256 0.0688219718002541 0.48423238979549 0.146133272727506 46.2533333333333
"8100" 7.877426 71.80408 1.23634494372483 80.901543 0.0674897104714154 0.443132120797593 0.165831236461748 44.41
"8101" 7.637723 72.64867 1.23559379547196 79.776603 0.0700993476720745 0.488606193349698 0.156809267390538 38.5133333333333
"8102" 7.339107 73.45475 1.23498645364241 79.453464 0.0761818433768577 0.49294990271704 0.13882802783704 27.5
"8103" 7.016113 76.26931 1.23615216097343 81.001127 0.0679191027852602 0.507181369231587 0.148199064196669 19.18
"8104" 6.342617 77.12257 1.23753856574006 83.147259 0.0652241968890759 0.557303937957734 0.143826525096148 20.22
"8105" 6.149442 76.31793 1.23853611153631 85.052974 0.0567639307761582 0.598543822455975 0.161074423324509 17.26
"8106" 6.050112 72.33735 1.23862889027456 86.105512 0.0869153827234934 0.590190730553564 0.107196029629131 16.3
"8107" 6.369434 71.83561 1.23746847773997 85.984112 0.0779440527996679 0.633401277401094 0.0574444999303907 13.9233333333333
"8108" 6.44849 72.72195 1.23786498755498 85.87739 0.0665842235934304 0.580662872155643 0.0571969383977548 15.3133333333333
"8109" 6.156563 73.52682 1.23870777987433 86.823998 0.0748193107095631 0.711254872430039 0.0420144929712874 15.8833333333333
"8110" 6.439733 74.96178 1.23833097701349 87.25981 0.0565510868230096 0.532243104437202 0.0662590325239112 16.4366666666667
"8111" 6.384559 72.50119 1.23821705912315 87.05609 0.0664035370336463 0.567355225706997 0.025434415620263 17.8466666666667
"8112" 6.397213 71.87823 1.23866639692891 87.452623 0.0592298865146432 0.516456333134956 0.0192480167751789 18.3633333333333
"8113" 6.815913 73.16072 1.23755544222346 87.722205 0.0623847018000376 0.492876278221998 0.0373316040097617 18.6766666666667
"8114" 7.125884 73.92178 1.23708829264805 86.880333 0.0660337720905926 0.516959494862464 0.0421650741308382 18.2533333333333
"8115" 7.046587 74.48013 1.23641130009578 85.935711 0.0547450702020709 0.424643060097628 0.0581384677580849 17.0933333333333
"8116" 6.622867 71.87949 1.23709656924257 85.676645 0.0721722178627474 0.497941519596661 0.00283738459145386 18.5
"8117" 6.831631 76.6185 1.23663304297498 83.481311 0.0757747893585002 0.538619017394984 0.019565062932979 17.1733333333333
"8118" 7.173841 78.45875 1.23589048446905 82.855462 0.062773582520159 0.386885681825732 0.0797769829602777 17.7166666666667
"8119" 7.498263 79.64022 1.23414206845629 80.415546 0.0569318920928754 0.347562948973479 0.0941963940864894 22.12
"8120" 7.442575 77.58457 1.23470117262012 80.912455 0.0669754486854348 0.417409793413876 0.0559730792153845 24.52
"8121" 7.277678 75.36706 1.23545058569301 82.121305 0.0585140068027192 0.483956061928542 0.0176747236026933 25.1066666666667
"8122" 7.409647 75.4634 1.23585973434784 83.110564 0.0523421426148911 0.483210222268545 0.0495957743624279 24.7533333333333
"8123" 7.47568 76.79349 1.23606079663191 84.338259 0.053947814780729 0.46210945566997 0.120387458875634 26.1033333333333
"8124" 7.85502 78.226 1.2355957510062 84.341431 0.0501487074507767 0.341939688118208 0.221015199799928 29.0433333333333
"8125" 7.61769 76.53991 1.23572829884456 84.620928 0.0523661503684188 0.378787774698348 0.181518362086934 31.02
"8126" 7.563205 76.09125 1.23573237580799 85.183302 0.0523774510938154 0.391602277942384 0.182639735818994 24.0866666666667
"8127" 7.581249 79.5302 1.23577917997509 85.032146 0.0461588453301033 0.33014770117713 0.268571062868492 17.8266666666667
"8128" 7.745136 84.17917 1.23515637748891 84.884163 0.0400151140018716 0.248626372458633 0.26034112489362 25.19
"8129" 7.896994 85.48325 1.23509371584299 84.700279 0.0453014780054284 0.217831092794788 0.203184368501255 32.4333333333333
"8130" 8.157693 79.63697 1.23434641848009 85.380082 0.0503474818186956 0.233351329165937 0.283544821003373 31.3333333333333
"8131" 8.388848 80.56677 1.23339820823438 84.496355 0.0480465851807066 0.178609245187655 0.326886856166669 38.4833333333333
"8132" 8.449347 88.71832 1.22697108967282 76.083004 0.0522586419991983 0.242376188454209 0.151775739724923 41.8966666666667
"8133" 8.060176 88.60398 1.22540597272622 73.504826 0.0453754359706289 0.388701760532813 0.101131050531911 35.6666666666667
"8134" 7.84668 90.97188 1.22347597629478 70.081007 0.0697547880122549 0.403732773098812 0.0982326395068582 31.5833333333333
"8135" 7.41417 89.07516 1.22346574183034 69.474201 0.0514847245207488 0.4705618195848 0.1163044725937 28.7866666666667
"8136" 7.262264 86.93738 1.22592381930069 72.886713 0.0485453434356008 0.460377801859366 0.156837185433437 26.3766666666667
"8137" 7.306612 85.10365 1.22604501121294 73.652609 0.0425309295197282 0.418268583550021 0.195164336588622 20.59
"8138" 7.504759 85.0953 1.22476116664992 72.102171 0.0338452573893446 0.262066972847849 0.236361079164948 19.49
"8139" 7.417025 84.5351 1.22391327473533 69.872127 0.0363930282020082 0.347339638413573 0.22546907774913 18.1133333333333
"8140" 7.262184 81.25567 1.22374467424772 70.821511 0.0395742933530739 0.26338492893959 0.224497808972027 17.68
"8141" 7.09711 81.90557 1.2238298645236 71.848856 0.0322907070624522 0.245362816424377 0.203787758637142 18.83
"8142" 6.958019 79.7326 1.22334895023599 71.968868 0.0303717911664225 0.345465381780487 0.24089030551624 17.9633333333333
"8143" 7.11416 82.09752 1.22158056609155 69.254212 0.0344151663724178 0.181835092758638 0.260412447904094 18.0933333333333
"8144" 7.208373 82.76884 1.21981683063872 67.415348 0.0266575134222383 0.12271888173529 0.220636271729453 18.3033333333333
"8145" 6.952374 79.48239 1.21906373886679 67.386188 0.0398777597407734 0.195244082455235 0.217284974843514 16.6033333333333
"8146" 6.658329 79.45094 1.21837511005826 66.107314 0.0360728495092387 0.226418100659902 0.145351529798855 16.4266666666667
"8147" 6.791614 80.59985 1.21709889124534 65.286271 0.0367179289046757 0.174048252821582 0.145639029699089 18.8933333333333
"8148" 6.856588 81.00838 1.21540322539232 65.316622 0.031062286373339 0.14086100087609 0.152358799283517 21.1333333333333
"8149" 6.887383 86.33285 1.21395633983177 64.050443 0.0595157405940689 0.0988316831047897 0.108202709741878 20.26
"8150" 7.529443 85.05078 1.2126893086886 63.036587 0.0562176910031725 0.0647976617837097 0.143722130598215 19.42
"8151" 7.571674 81.81751 1.21177425414165 62.338137 0.0439763254466582 0.00520910326935284 0.206425821335489 20.22
"8152" 7.354729 79.88135 1.21105246771423 61.472858 0.0403037691803464 0.0674830874473039 0.237953157654743 21.47
"8153" 7.309596 80.13289 1.21045980687009 60.847406 0.0426591018162974 0.0516146228184918 0.195638500743263 28.9833333333333
"8154" 6.728324 87.88996 1.21012842870753 59.590949 0.111700967432603 0.277288978981972 0.130943096444232 33.76
"8155" 6.896782 87.49666 1.20950742179365 55.721596 0.0909158938183054 0.349432906992021 0.161023701644178 36.96
"8156" 7.207619 87.66053 1.20904844120547 53.496908 0.0770879953560253 0.27089230978736 0.176836946570638 40.9866666666667
"8157" 7.464356 88.45162 1.20867841083645 52.908749 0.0881648999592195 0.238789552154122 0.153506845368347 38.6
"8158" 7.867434 87.8962 1.20688892423098 50.803674 0.0726359827105 0.176868353539119 0.176889223134334 44.98
"8159" 8.046655 89.31114 1.20594842213352 50.962567 0.0746229458079165 0.0873314124302591 0.225308500384039 44.9966666666667
"8160" 8.440125 89.33667 1.20512833117319 50.513663 0.0756367944787548 0.0977850087576957 0.183216935465792 49.17
"8161" 8.476469 88.8756 1.2045023341011 50.270265 0.0616479338271632 0.0857071591710315 0.149365337915681 67.55
"8162" 8.921489 88.11607 1.20434399313152 49.684288 0.0853188072080793 0.114617607979577 0.0802765440762528 76.4666666666667
"8163" 9.962809 87.2939 1.20305597033943 47.378666 0.0883520099602431 0.109833949014992 0.047551780796592 74.2133333333333
"8164" 10.29729 87.75066 1.20194667973045 44.982191 0.0726348582976686 0.0989321509421123 0.0775615671748429 72.5366666666667
"8165" 10.67457 84.47787 1.20232629809529 45.643547 0.0911242139027614 0.0608523237307658 0.131250541378568 67.6366666666667
"8166" 10.64675 84.16269 1.20190268013455 47.382236 0.049459318571395 0.0127433666492425 0.210767472179419 63.1866666666667
"8167" 10.42924 84.21804 1.20124575059634 47.70121 0.0490713129624019 0.0229502947911855 0.202008901114131 61.1166666666667
"8168" 9.489721 86.84204 1.20086605109715 46.728417 0.0783421240729838 0.0939868379733201 0.123284855772519 42.9
"8169" 9.787791 84.09194 1.20038530313072 46.511206 0.052964381850818 0.0503753000870918 0.221402697500849 40.66
"8170" 8.854719 80.38912 1.20035837718073 46.812129 0.0484157995301714 0.0796361743548441 0.280073823127712 29.4733333333333
"8171" 8.15301 73.40194 1.20161577643337 49.673774 0.0915803611181637 0.192629536835877 0.155593563516188 32.2933333333333
"8172" 7.83356 73.16425 1.20091158095077 50.033017 0.104309151905392 0.153450588811393 0.194146794678582 35.7533333333333
"8173" 8.240503 72.30643 1.20135085926887 50.328783 0.118729354263933 0.101431799209393 0.199108194742606 43.8833333333333
"8174" 8.191151 69.27799 1.20013775198208 50.689415 0.0790369875979579 0.126483746557509 0.134289323188482 36.99
"8175" 8.513712 69.86701 1.19948945438257 50.66442 0.0829241698568145 0.0806554530378687 0.129702124627928 45.8833333333333
"8176" 8.776753 70.9783 1.19922041122956 50.610068 0.0764420395560864 0.00608255516000804 0.142564287259898 52.3033333333333
"8177" 9.540918 70.51146 1.19906341557661 50.166917 0.0821004750276651 0.0562596428159004 0.103782753986514 53.9466666666667
"8178" 9.464123 70.29927 1.19855284548075 49.53829 0.0873643125728607 0.0471921753036874 0.089369593585528 50.3133333333333
"8179" 9.104046 69.02618 1.1979340426418 49.414905 0.0719229889655654 0.0838310332768788 0.0441474629535162 51.25
"8180" 9.143566 68.58964 1.19840213688125 49.506947 0.0791134006141586 0.0684686701670519 0.139569798002674 49.89
"8181" 8.589144 67.72648 1.19918739996705 50.222657 0.0773776408918048 0.120428688142339 0.134776631272348 50.1833333333333
"8182" 8.461521 64.525 1.20054799594077 50.840373 0.0828562973489045 0.153232893211462 0.108854855655585 51.51
"8183" 9.18801 62.24869 1.20192271240793 52.818293 0.0566811855886095 0.186529622170384 0.151484813806141 62.0366666666667
"8184" 9.510027 60.02278 1.20051654987326 53.56951 0.0552749850237018 0.119208240564635 0.0939063892364283 63.6933333333333
"8185" 10.51965 58.59254 1.20069540764828 55.171721 0.0448462829086519 0.0551051962924702 0.162807342313283 51.2566666666667
"8186" 10.90915 55.22526 1.20321946140278 57.756448 0.0500625438278876 0.0493582068055328 0.217267376996261 50.8966666666667
"8187" 11.73816 51.52369 1.20258310308511 61.848964 0.0413648306037744 0.019140139225313 0.336566869077605 51.4666666666667
"8188" 11.60818 52.48408 1.20217473454471 62.041577 0.0348443080655193 0.00729649823587022 0.255417273417707 56.7533333333333
"8189" 10.31108 59.76392 1.20799357321079 74.908273 0.0410353328652285 0.0367548714833232 0.101434547288878 62.7366666666667
"8190" 9.980565 61.10268 1.2078181036954 74.081281 0.0388740216610983 0.144501733210132 0.0614798686133943 64.19
"8191" 9.646968 61.22765 1.2089073103449 73.941433 0.0400838792043262 0.187976360995476 0.0316040243009066 62.3733333333333
"8192" 9.667434 61.4473 1.20910539464323 73.653007 0.0419079768219778 0.209978565135757 0.0560832823886344 61.12
"8193" 9.566356 62.70325 1.20919064641666 74.18106 0.0460265434403654 0.198254381316312 0.0809564289022853 63.0733333333333
